trial,respColour,colour,err_colour,err_colour_z,cue,respMem_1,sens_Resp,err_1,confMem_1,zconfMem_1,err1_cal,respMem_2,correctMem_2,err_2,confMem_2,zconfMem_2,err2_cal,response_1,correct_1,conf_1,zconf_1,subID,conf,zconf,errDiff,errDiff_cal,errDiff_cal_abs,cue_category,colour_name,lbound,ubound,colour_ans,cueID,colourCal,colourCue
1045,4,315,6,-1.23682612816371,30,38,309,83,26,-0.80848580055401,89,240,0,75,39,0.736551767963378,69,2,1,5,1.79130361935558,75,5,0.730265220873677,-8,-20,20,town,315,310.5,319.5,35,20,34,34
1046,26,216,35,0.368004194733273,3,230,181,14,30,-0.411682953656336,49,232,0,16,25,-0.831771388156362,51,2,0,4,0.938301895852925,75,4,-0.154904743821689,2,2,2,lake,216,211.5,220.5,24,3,23,23
1047,18,306,4,-1.34750408146695,24,160,302,146,35,0.0843206049657558,142,160,0,146,25,-0.831771388156362,142,2,0,2,-0.767701551152393,75,5,0.730265220873677,0,0,0,city,306,301.5,310.5,34,15,33,33
1048,14,189,17,-0.628097384995888,45,123,172,66,40,0.580324163587848,49,126,0,63,41,0.960597933123341,46,2,0,2,-0.767701551152393,75,3,-1.04007470851705,-3,-3,3,forest,189,184.5,193.5,21,28,20,20
1049,28,171,6,-1.23682612816371,28,248,177,77,60,2.56433839807622,71,284,0,113,30,-0.271655975256455,107,1,0,2,-0.767701551152393,75,2,-1.92524467321242,36,36,36,town,171,166.5,175.5,19,18,18,18
1050,21,198,23,-0.296063525086168,53,193,175,5,25,-0.907686512278429,18,4,0,166,28,-0.495702140416418,171,2,1,1,-1.62070327465505,75,5,0.730265220873677,161,153,153,sea,198,193.5,202.5,22,33,21,21
1051,35,270,28,-0.0193686418280671,54,316,298,46,27,-0.709285088829592,18,292,0,22,26,-0.71974830557638,6,1,0,4,0.938301895852925,75,4,-0.154904743821689,-24,-12,12,sea,270,265.5,274.5,30,34,29,29
1052,13,144,32,0.201987264778413,2,121,176,23,44,0.977127010485522,55,127,1,17,40,0.84857485054336,49,1,0,4,0.938301895852925,75,2,-1.92524467321242,-6,-6,6,lake,144,139.5,148.5,16,2,15,15
1053,21,207,31,0.146648288126793,58,193,176,14,38,0.381922740139011,17,235,0,28,34,0.176436355063471,59,1,0,5,1.79130361935558,75,4,-0.154904743821689,14,42,42,desert,207,202.5,211.5,23,38,22,22
1054,4,45,12,-0.904792268253988,41,36,57,9,29,-0.510883665380755,21,38,1,7,29,-0.383679057836436,19,1,1,3,0.085300172350266,75,3,-1.04007470851705,-2,-2,2,forest,45,40.5,49.5,5,26,4,4
1055,11,108,50,1.19808884450757,33,102,58,6,28,-0.610084377105173,44,130,0,22,35,0.288459437643452,72,2,1,2,-0.767701551152393,75,5,0.730265220873677,16,28,28,school,108,103.5,112.5,12,22,11,11
1056,13,135,39,0.589360101339754,57,119,174,16,46,1.17552843393436,55,125,1,10,57,2.75296725440304,49,1,1,2,-0.767701551152393,75,5,0.730265220873677,-6,-6,6,desert,135,130.5,139.5,15,37,14,14
1057,40,360,4,-1.34750408146695,5,359,356,1,36,0.183521316690174,3,36,0,36,26,-0.71974830557638,40,2,0,3,0.085300172350266,75,2,-1.92524467321242,35,37,37,lake,360,355.5,364.5,40,5,39,39
1058,24,225,49,1.14274986785595,9,217,176,8,38,0.381922740139011,41,234,1,9,33,0.0644132724834896,58,2,0,4,0.938301895852925,75,5,0.730265220873677,1,17,17,mountain,225,220.5,229.5,25,8,24,24
1059,14,162,14,-0.794114314950748,20,122,176,40,36,0.183521316690174,54,124,0,38,49,1.85678259376319,52,2,0,3,0.085300172350266,75,4,-0.154904743821689,-2,-2,2,city,162,157.5,166.5,18,13,17,17
1060,25,261,44,0.866054984597854,46,224,305,37,40,0.580324163587848,81,242,1,19,43,1.1846440982833,63,2,0,3,0.085300172350266,75,2,-1.92524467321242,-18,-18,18,forest,261,256.5,265.5,29,29,28,28
1061,27,252,54,1.41944475111405,36,241,306,11,33,-0.114080818483081,65,242,1,10,36,0.400482520223434,64,2,1,3,0.085300172350266,75,4,-0.154904743821689,-1,-1,1,school,252,247.5,256.5,28,24,27,27
1062,33,27,30,0.091309311475173,26,301,57,86,23,-1.10608793572727,116,290,0,97,25,-0.831771388156362,127,1,0,3,0.085300172350266,75,5,0.730265220873677,11,11,11,town,27,22.5,31.5,3,16,2,2
1063,13,117,59,1.69613963437216,44,118,58,1,47,1.27472914565878,60,302,0,175,41,0.960597933123341,116,2,1,1,-1.62070327465505,75,2,-1.92524467321242,174,56,56,forest,117,112.5,121.5,13,27,12,12
1064,34,243,71,2.3602073541916,29,306,314,63,42,0.778725587036685,8,231,1,12,36,0.400482520223434,83,2,1,2,-0.767701551152393,75,3,-1.04007470851705,-51,75,75,town,243,238.5,247.5,27,19,26,26
1065,40,9,49,1.14274986785595,13,357,58,12,33,-0.114080818483081,61,357,0,12,31,-0.159632892676473,61,2,0,2,-0.767701551152393,75,5,0.730265220873677,0,0,0,mountain,9,4.5,13.5,1,10,40,40
1066,5,63,4,-1.34750408146695,56,46,59,17,41,0.679524875312266,13,43,0,20,33,0.0644132724834896,16,1,1,4,0.938301895852925,75,5,0.730265220873677,3,3,3,desert,63,58.5,67.5,7,36,6,6
1067,5,72,14,-0.794114314950748,1,41,58,31,48,1.3739298573832,17,42,0,30,32,-0.0476098100964918,16,2,0,4,0.938301895852925,75,5,0.730265220873677,-1,-1,1,lake,72,67.5,76.5,8,1,7,7
1068,14,99,42,0.755377031294614,27,129,57,30,29,-0.510883665380755,72,124,0,25,42,1.07262101570332,67,1,0,2,-0.767701551152393,75,3,-1.04007470851705,-5,-5,5,town,99,94.5,103.5,11,17,10,10
1069,20,180,2,-1.45818203477019,35,178,178,2,22,-1.20528864745168,0,171,1,9,25,-0.831771388156362,7,2,1,4,0.938301895852925,75,5,0.730265220873677,7,7,7,school,180,175.5,184.5,20,23,19,19
1070,40,351,43,0.810716007946234,60,358,308,7,23,-1.10608793572727,50,0,0,9,19,-1.5039098836362499,52,2,0,3,0.085300172350266,75,5,0.730265220873677,2,2,2,desert,351,346.5,355.5,39,40,38,38
1071,37,324,20,-0.462080455041028,40,336,304,12,28,-0.610084377105173,32,334,1,10,28,-0.495702140416418,30,1,1,3,0.085300172350266,75,5,0.730265220873677,-2,-2,2,school,324,319.5,328.5,36,25,35,35
1072,14,90,33,0.257326241430033,19,130,57,40,56,2.16753555117854,73,133,0,43,57,2.75296725440304,76,2,0,1,-1.62070327465505,75,4,-0.154904743821689,3,3,3,city,90,85.5,94.5,10,12,9,9
1073,15,126,52,1.30876679781081,52,135,178,9,21,-1.3044893591761,43,129,1,3,34,0.176436355063471,49,1,0,2,-0.767701551152393,75,5,0.730265220873677,-6,6,6,sea,126,121.5,130.5,14,32,13,13
1074,4,36,22,-0.351402501737788,32,34,58,2,19,-1.50289078262494,24,36,1,0,26,-0.71974830557638,22,2,0,1,-1.62070327465505,75,5,0.730265220873677,-2,-2,2,school,36,31.5,40.5,4,21,3,3
1075,14,81,23,-0.296063525086168,6,127,58,46,51,1.67153199255645,69,129,0,48,30,-0.271655975256455,71,2,0,1,-1.62070327465505,75,2,-1.92524467321242,2,2,2,mountain,81,76.5,85.5,9,6,8,8
1076,33,279,24,-0.240724548434547,59,293,303,14,25,-0.907686512278429,10,273,1,6,33,0.0644132724834896,30,1,0,1,-1.62070327465505,75,5,0.730265220873677,-8,20,20,desert,279,274.5,283.5,31,39,30,30
1077,39,18,39,0.589360101339754,17,352,57,26,27,-0.709285088829592,65,357,0,21,22,-1.16784063589631,60,1,1,3,0.085300172350266,75,5,0.730265220873677,-5,-5,5,city,18,13.5,22.5,2,11,1,1
1078,33,288,16,-0.683436361647508,4,299,304,11,32,-0.2132815302075,5,285,1,3,27,-0.607725222996399,19,2,0,3,0.085300172350266,75,5,0.730265220873677,-8,14,14,lake,288,283.5,292.5,32,4,31,31
1079,40,342,35,0.368004194733273,55,356,307,14,25,-0.907686512278429,49,1,0,19,22,-1.16784063589631,54,1,0,4,0.938301895852925,75,5,0.730265220873677,5,5,5,sea,342,337.5,346.5,38,35,37,37
1080,6,54,3,-1.40284305811857,51,52,57,2,20,-1.40369007090052,5,41,1,13,26,-0.71974830557638,16,1,0,4,0.938301895852925,75,4,-0.154904743821689,11,11,11,sea,54,49.5,58.5,6,31,5,5
1081,19,63,3,-1.49380361638496,56,173,60,110,27,0.39544381842570703,113,53,1,10,25,0.056785161227535,7,1,1,3,-0.121851203260537,76,1,-1.83995018048497,-100,-106,106,desert,63,58.5,67.5,7,36,6,6
1082,26,252,73,2.27095797306409,36,236,325,16,27,0.39544381842570703,89,235,0,17,21,-0.267701474358379,90,2,0,5,1.50283150687995,76,5,1.10397010829098,1,1,1,school,252,247.5,256.5,28,24,27,27
1083,16,126,54,1.24909411307077,52,147,180,21,32,0.818378383586891,33,189,0,63,15,-0.754431427737251,9,2,0,2,-0.934192558330781,76,1,-1.83995018048497,42,-24,24,sea,126,121.5,130.5,14,32,13,13
1084,3,45,15,-0.848415915336553,41,30,60,15,30,0.649204557522417,30,31,0,14,21,-0.267701474358379,29,0,0,4,0.690490151809708,76,5,1.10397010829098,-1,-1,1,forest,45,40.5,49.5,5,26,4,4
1085,17,270,34,0.17344794465676,54,154,304,116,36,1.15672603571584,150,179,0,91,19,-0.429944792151337,125,1,0,3,-0.121851203260537,76,2,-1.10397010829098,-25,-25,25,sea,270,265.5,274.5,30,34,29,29
1086,38,243,60,1.57178796359498,29,346,303,103,14,-0.704186050993371,43,206,0,37,33,0.705758432399364,97,2,1,4,0.690490151809708,76,5,1.10397010829098,-66,54,54,town,243,238.5,247.5,27,19,26,26
1087,14,117,56,1.35665872991217,44,122,61,5,40,1.49507368784478,61,122,1,5,60,2.89604322260429,61,2,1,1,-1.74653391340102,76,4,0.367990036096994,0,0,0,forest,117,112.5,121.5,13,27,12,12
1088,15,72,7,-1.27867438270216,1,136,65,64,25,0.226269992361233,71,36,0,36,21,-0.267701474358379,29,1,0,6,2.3151728619502,76,6,1.83995018048497,-28,-42,42,lake,72,67.5,76.5,8,1,7,7
1089,20,261,48,0.926400262546569,46,181,309,80,19,-0.281251485832187,128,41,0,140,20,-0.348823133254858,92,1,1,1,-1.74653391340102,76,2,-1.10397010829098,60,-36,36,forest,261,256.5,265.5,29,29,28,28
1090,22,225,50,1.03396487938797,9,197,175,28,13,-0.788772964025608,22,166,0,59,31,0.543515114606407,9,2,0,5,1.50283150687995,76,3,-0.367990036096994,31,-13,13,mountain,225,220.5,229.5,25,8,24,24
1091,14,153,23,-0.418157447970948,8,129,176,24,35,1.0721391226836,47,129,0,24,15,-0.754431427737251,47,2,1,3,-0.121851203260537,76,5,1.10397010829098,0,0,0,mountain,153,148.5,157.5,17,7,16,16
1092,28,207,35,0.22723025307746,58,255,172,48,13,-0.788772964025608,83,195,0,12,14,-0.83555308663373,23,2,1,4,0.690490151809708,76,5,1.10397010829098,-36,-60,60,desert,207,202.5,211.5,23,38,22,22
1093,19,351,37,0.334794869918862,60,169,314,178,12,-0.873359877057844,145,212,0,139,17,-0.592188109944294,102,1,0,2,-0.934192558330781,76,3,-0.367990036096994,-39,-43,43,desert,351,346.5,355.5,39,40,38,38
1094,4,306,7,-1.27867438270216,24,39,313,93,15,-0.619599137961134,86,40,0,94,41,1.35473170357119,87,2,0,4,0.690490151809708,76,4,0.367990036096994,1,1,1,city,306,301.5,310.5,34,15,33,33
1095,39,288,19,-0.63328668165375,4,355,307,67,40,1.49507368784478,48,194,0,94,3,-1.72789133449499,113,1,0,4,0.690490151809708,76,3,-0.367990036096994,27,65,65,lake,288,283.5,292.5,32,4,31,31
1096,27,279,24,-0.364375139550247,59,240,303,39,26,0.31085690539347,63,300,0,21,26,0.137906820124014,3,1,1,3,-0.121851203260537,76,2,-1.10397010829098,-18,-60,60,desert,279,274.5,283.5,31,39,30,30
1097,21,81,11,-1.06354514901936,6,187,70,106,16,-0.535012224928897,117,188,0,107,16,-0.673309768840773,118,2,0,3,-0.121851203260537,76,2,-1.10397010829098,1,1,1,mountain,81,76.5,85.5,9,6,8,8
1098,13,144,33,0.119665636236059,2,120,177,24,26,0.31085690539347,57,121,1,23,46,1.76033999805359,56,0,0,2,-0.934192558330781,76,5,1.10397010829098,-1,-1,1,lake,144,139.5,148.5,16,2,15,15
1099,1,36,25,-0.310592831129546,32,11,61,25,10,-1.04253370312232,50,52,0,16,30,0.462393455709928,9,2,1,5,1.50283150687995,76,5,1.10397010829098,-9,-41,41,school,36,31.5,40.5,4,21,3,3
1100,13,108,51,1.08774718780867,33,115,57,7,51,2.42552973119939,58,35,0,73,13,-0.916674745530208,22,2,0,4,0.690490151809708,76,3,-0.367990036096994,66,-36,36,school,108,103.5,112.5,12,22,11,11
1101,2,162,10,-1.11732745744006,20,18,172,144,30,0.649204557522417,154,22,0,140,16,-0.673309768840773,150,2,1,3,-0.121851203260537,76,3,-0.367990036096994,-4,-4,4,city,162,157.5,166.5,18,13,17,17
1102,22,234,55,1.30287642149147,21,198,179,36,23,0.0570961662967599,19,298,0,64,25,0.056785161227535,119,1,1,2,-0.934192558330781,76,5,1.10397010829098,28,100,100,city,234,229.5,238.5,26,14,25,25
1103,29,189,8,-1.22489207428146,45,261,181,72,21,-0.112077659767714,80,60,0,129,7,-1.40340469890908,121,1,1,3,-0.121851203260537,76,2,-1.10397010829098,57,41,41,forest,189,184.5,193.5,21,28,20,20
1104,20,180,3,-1.49380361638496,35,179,177,1,11,-0.957946790090081,2,120,0,60,50,2.0848266336395,57,2,0,1,-1.74653391340102,76,6,1.83995018048497,59,55,55,school,180,175.5,184.5,20,23,19,19
1105,2,27,38,0.388577178339562,26,16,65,11,21,-0.112077659767714,49,35,1,8,21,-0.267701474358379,30,1,0,4,0.690490151809708,76,4,0.367990036096994,-3,-19,19,town,27,22.5,31.5,3,16,2,2
1106,37,333,32,0.0658833278153584,49,332,301,1,48,2.17176899210268,31,332,1,1,29,0.381271796813449,31,1,0,2,-0.934192558330781,76,5,1.10397010829098,0,0,0,forest,333,328.5,337.5,37,30,36,36
1107,32,216,37,0.334794869918862,3,286,179,70,11,-0.957946790090081,107,128,0,88,27,0.219028479020492,51,1,0,3,-0.121851203260537,76,2,-1.10397010829098,18,-56,56,lake,216,211.5,220.5,24,3,23,23
1108,26,198,23,-0.418157447970948,53,233,175,35,19,-0.281251485832187,58,173,0,25,21,-0.267701474358379,2,2,0,2,-0.934192558330781,76,3,-0.367990036096994,-10,-56,56,sea,198,193.5,202.5,22,33,21,21
1109,38,18,40,0.496141795180964,17,345,58,33,0,-1.88840283344469,73,46,0,28,6,-1.48452635780556,12,1,0,4,0.690490151809708,76,3,-0.367990036096994,-5,-61,61,city,18,13.5,22.5,2,11,1,1
1110,20,360,2,-1.54758592480566,5,178,358,178,3,-1.63464209434798,180,178,0,178,23,-0.105458156565422,180,2,0,2,-0.934192558330781,76,2,-1.10397010829098,0,0,0,lake,360,355.5,364.5,40,5,39,39
1111,36,315,31,0.0121010193946577,30,328,346,13,24,0.141683079328997,18,33,0,78,26,0.137906820124014,47,2,0,3,-0.121851203260537,76,4,0.367990036096994,65,29,29,town,315,310.5,319.5,35,20,34,34
1112,37,297,19,-0.63328668165375,11,330,316,33,24,0.141683079328997,14,331,0,34,24,-0.0243364976689436,15,1,0,5,1.50283150687995,76,4,0.367990036096994,1,1,1,mountain,297,292.5,301.5,33,9,32,32
1113,25,171,13,-0.955980532177954,28,227,184,56,18,-0.365838398864424,43,229,0,58,22,-0.186579815461901,45,2,0,2,-0.934192558330781,76,3,-0.367990036096994,2,2,2,town,171,166.5,175.5,19,18,18,18
1114,37,324,26,-0.256810522708846,40,331,298,7,29,0.56461764449018,33,351,0,27,51,2.16594829253598,53,0,0,4,0.690490151809708,76,3,-0.367990036096994,20,20,20,school,324,319.5,328.5,36,25,35,35
1115,6,90,36,0.281012561498161,19,50,54,40,17,-0.450425311896661,4,250,0,160,25,0.056785161227535,164,1,1,1,-1.74653391340102,76,1,-1.83995018048497,120,160,160,city,90,85.5,94.5,10,12,9,9
1116,40,342,46,0.818835645705168,55,4,296,22,9,-1.12712061615455,68,5,0,23,12,-0.997796404426687,69,1,0,4,0.690490151809708,76,4,0.367990036096994,1,1,1,sea,342,337.5,346.5,38,35,37,37
1117,35,9,47,0.872617954125868,13,317,56,52,17,-0.450425311896661,99,356,0,13,37,1.03024506798528,60,1,1,4,0.690490151809708,76,4,0.367990036096994,-39,-39,39,mountain,9,4.5,13.5,1,10,40,40
1118,22,135,51,1.08774718780867,57,199,186,64,11,-0.957946790090081,13,120,1,15,31,0.543515114606407,66,2,1,3,-0.121851203260537,76,4,0.367990036096994,-49,53,53,desert,135,130.5,139.5,15,37,14,14
1119,21,99,45,0.765053337284467,27,187,54,88,9,-1.12712061615455,133,10,0,89,11,-1.07891806332317,44,1,1,3,-0.121851203260537,76,3,-0.367990036096994,1,-89,89,town,99,94.5,103.5,11,17,10,10
1120,14,54,4,-1.44002130796426,51,126,58,72,41,1.57966060087702,68,206,0,152,21,-0.267701474358379,148,2,0,3,-0.121851203260537,76,4,0.367990036096994,80,80,80,sea,54,49.5,58.5,6,31,5,5
1121,25,216,37,-0.0744772959769231,3,228,179,12,52,-0.585501112577568,49,228,1,12,52,-0.270674035569579,49,0,0,4,0.820297094925772,77,4,0.494077758252445,0,0,0,lake,216,211.5,220.5,24,3,23,23
1122,15,270,30,-0.203203486554321,54,136,300,134,49,-0.699006982544141,164,76,0,166,58,-0.0617937508856595,136,2,1,1,-0.937482394200883,77,2,-0.868895367961197,32,-28,28,sea,270,265.5,274.5,30,34,29,29
1123,32,297,10,-0.570992602489744,11,291,307,6,83,0.587392877077012,16,288,1,9,44,-0.549181081814805,19,2,1,3,0.234370598550221,77,5,1.17556432135927,3,3,3,mountain,297,292.5,301.5,33,9,32,32
1124,12,81,23,-0.331929677131719,6,107,58,26,56,-0.434159952622139,49,87,1,6,32,-0.966941651182644,29,1,0,2,-0.351555897825331,77,2,-0.868895367961197,-20,-20,20,mountain,81,76.5,85.5,9,6,8,8
1125,14,153,29,-0.221592942351092,8,129,182,24,80,0.473887007110439,53,129,1,24,95,1.22630133799851,53,2,1,2,-0.351555897825331,77,3,-0.187408804854376,0,0,0,mountain,153,148.5,157.5,17,7,16,16
1126,40,9,47,0.109417261990788,13,356,56,13,70,0.0955341072218652,60,352,0,17,56,-0.131420512446966,64,2,1,3,0.234370598550221,77,4,0.494077758252445,4,4,4,mountain,9,4.5,13.5,1,10,40,40
1127,33,288,13,-0.515824235099431,4,295,301,7,60,-0.282818792666709,6,294,1,6,60,0.00783301067564703,7,1,1,1,-0.937482394200883,77,1,-1.55038193106802,-1,1,1,lake,288,283.5,292.5,32,4,31,31
1128,6,333,27,-0.258371853944635,49,52,306,79,30,-1.41787749233243,106,312,1,21,70,0.35596681848218,6,2,0,2,-0.351555897825331,77,1,-1.55038193106802,-58,-100,100,forest,333,328.5,337.5,37,30,36,36
1129,14,171,11,-0.552603146692973,28,123,182,48,102,1.3062633868653,59,327,0,156,180,4.18543870435404,145,2,0,1,-0.937482394200883,77,3,-0.187408804854376,108,86,86,town,171,166.5,175.5,19,18,18,18
1130,25,189,31,-0.18481403075755,45,221,158,32,46,-0.812512852510713,63,241,0,52,86,0.912980910972632,83,0,0,1,-0.937482394200883,77,2,-0.868895367961197,20,20,20,forest,189,184.5,193.5,21,28,20,20
1131,10,54,4,-0.681329337270371,51,86,58,32,53,-0.547665822588711,28,66,1,12,33,-0.932128270401991,8,2,0,3,0.234370598550221,77,4,0.494077758252445,-20,-20,20,sea,54,49.5,58.5,6,31,5,5
1132,28,252,63,0.403648554739127,36,256,315,4,72,0.17120468719958,59,215,0,37,37,-0.792874747279378,100,1,1,2,-0.351555897825331,77,5,1.17556432135927,33,41,41,school,252,247.5,256.5,28,24,27,27
1133,15,108,54,0.238143452568186,33,135,54,27,90,0.852239906999014,81,135,1,27,70,0.35596681848218,81,1,0,1,-0.937482394200883,77,3,-0.187408804854376,0,0,0,school,108,103.5,112.5,12,22,11,11
1134,40,360,351,5.69981182420922,5,358,9,2,62,-0.207148212688994,11,198,0,162,43,-0.583994462595458,171,1,1,6,1.99215008767688,77,6,1.85705088446609,160,160,160,lake,360,355.5,364.5,40,5,39,39
1135,13,117,67,0.477206377926211,44,121,50,4,119,1.94946331667588,71,303,0,174,40,-0.688434604937418,107,1,1,5,1.40622359130132,77,1,-1.55038193106802,170,36,36,forest,117,112.5,121.5,13,27,12,12
1136,8,63,15,-0.479045323505888,56,70,48,7,62,-0.207148212688994,22,55,1,8,37,-0.792874747279378,7,1,0,5,1.40622359130132,77,4,0.494077758252445,1,-15,15,desert,63,58.5,67.5,7,36,6,6
1137,24,234,41,-9.194727898385e-4,21,218,193,16,44,-0.888183432488428,25,278,0,44,44,-0.549181081814805,85,1,0,4,0.820297094925772,77,1,-1.55038193106802,28,60,60,city,234,229.5,238.5,26,14,25,25
1138,6,72,101,1.10244787501643,1,56,173,16,27,-1.531383362299,117,60,1,12,27,-1.14100855508591,113,1,0,1,-0.937482394200883,77,2,-0.868895367961197,-4,-4,4,lake,72,67.5,76.5,8,1,7,7
1139,19,198,16,-0.460655867709117,53,173,182,25,40,-1.03952459244386,9,212,1,14,62,0.0774597722369536,30,2,1,6,1.99215008767688,77,3,-0.187408804854376,-11,21,21,sea,198,193.5,202.5,22,33,21,21
1140,25,243,52,0.201364540974644,29,226,295,17,33,-1.30437162236586,69,246,1,3,54,-0.201047274008273,49,2,0,1,-0.937482394200883,77,5,1.17556432135927,-14,-20,20,town,243,238.5,247.5,27,19,26,26
1141,13,135,63,0.403648554739127,57,120,198,15,111,1.64678099676502,78,120,1,15,91,1.0870478148759,78,2,0,1,-0.937482394200883,77,4,0.494077758252445,0,0,0,desert,135,130.5,139.5,15,37,14,14
1142,20,180,7,-0.626160969880058,35,180,173,0,41,-1.001689302455,7,181,1,1,51,-0.305487416350232,8,2,1,1,-0.937482394200883,77,1,-1.55038193106802,1,1,1,school,180,175.5,184.5,20,23,19,19
1143,5,18,41,-9.194727898385e-4,17,45,59,27,42,-0.963854012466143,14,25,1,7,46,-0.479554320253499,34,0,0,2,-0.351555897825331,77,4,0.494077758252445,-20,20,20,city,18,13.5,22.5,2,11,1,1
1144,4,36,16,-0.460655867709117,32,32,52,4,50,-0.661171692555283,20,13,0,23,51,-0.305487416350232,39,1,0,5,1.40622359130132,77,3,-0.187408804854376,19,19,19,school,36,31.5,40.5,4,21,3,3
1145,14,99,45,0.0726383503972461,27,129,54,30,69,0.0576988172330078,75,129,1,30,89,1.01742105331459,75,1,1,2,-0.351555897825331,77,3,-0.187408804854376,0,0,0,town,99,94.5,103.5,11,17,10,10
1146,2,27,25,-0.295150765538177,26,16,52,11,22,-1.72055981224329,36,17,0,10,47,-0.444740939472845,35,1,1,2,-0.351555897825331,77,5,1.17556432135927,-1,-1,1,town,27,22.5,31.5,3,16,2,2
1147,13,144,42,0.0174699830069326,2,121,186,23,86,0.700898747043584,65,121,1,23,86,0.912980910972632,65,2,1,1,-0.937482394200883,77,5,1.17556432135927,0,0,0,lake,144,139.5,148.5,16,2,15,15
1148,20,306,0,-0.754887160457456,24,180,306,126,120,1.98729860666474,126,140,0,166,77,0.599660483946752,166,2,0,6,1.99215008767688,77,2,-0.868895367961197,40,40,40,city,306,301.5,310.5,34,15,33,33
1149,12,126,41,-9.194727898385e-4,52,110,167,16,119,1.94946331667588,57,271,0,145,77,0.599660483946752,104,1,0,6,1.99215008767688,77,2,-0.868895367961197,129,47,47,sea,126,121.5,130.5,14,32,13,13
1150,15,162,11,-0.552603146692973,20,138,173,24,94,1.00358106695444,35,121,1,41,94,1.19148795721786,52,1,0,3,0.234370598550221,77,4,0.494077758252445,17,17,17,city,162,157.5,166.5,18,13,17,17
1151,29,279,36,-0.0928667517736943,59,260,315,19,66,-0.0558070527335645,55,280,1,1,26,-1.17582193586656,35,2,0,3,0.234370598550221,77,6,1.85705088446609,-18,-20,20,desert,279,274.5,283.5,31,39,30,30
1152,24,225,56,0.274922364161729,9,217,169,8,97,1.11708693692102,48,298,0,73,54,-0.201047274008273,129,1,1,2,-0.351555897825331,77,3,-0.187408804854376,65,81,81,mountain,225,220.5,229.5,25,8,24,24
1153,25,261,39,-0.0376983843833808,46,222,300,39,83,0.587392877077012,78,281,1,20,40,-0.688434604937418,19,1,0,5,1.40622359130132,77,4,0.494077758252445,-19,-59,59,forest,261,256.5,265.5,29,29,28,28
1154,34,315,4,-0.681329337270371,30,308,311,7,62,-0.207148212688994,3,284,0,31,38,-0.758061366498725,27,1,1,1,-0.937482394200883,77,4,0.494077758252445,24,24,24,town,315,310.5,319.5,35,20,34,34
1155,39,351,49,0.146196173584331,60,349,302,2,97,1.11708693692102,47,9,0,18,37,-0.792874747279378,67,1,1,3,0.234370598550221,77,5,1.17556432135927,16,20,20,desert,351,346.5,355.5,39,40,38,38
1156,6,45,18,-0.423876956115575,41,50,63,5,58,-0.358489372644424,13,50,1,5,33,-0.932128270401991,13,2,1,1,-0.937482394200883,77,3,-0.187408804854376,0,0,0,forest,45,40.5,49.5,5,26,4,4
1157,26,207,30,-0.203203486554321,58,235,177,28,74,0.246875267177295,58,235,1,28,73,0.460406960824139,58,1,0,1,-0.937482394200883,77,1,-1.55038193106802,0,0,0,desert,207,202.5,211.5,23,38,22,22
